,prec_point,swq,tmean_point,tmax_point,tmin_point,prec_ref,swe,tmean_ref,tmax_ref,tmin_ref
1994-10-01,0.08695732490968601,0.0,7.047367083333334,9.59375,2.99445,0.0,0.0,7.683333333333333,9.972222222222225,2.5333333333333345
1994-10-02,0.0,0.0,4.777983291666668,10.9576,0.198536,0.0,0.0,4.249999999999999,7.683333333333333,0.8166666666666659
1994-10-03,0.0,0.0,6.101755375,12.6306,0.8475090000000001,0.0,0.0,7.111111111111111,15.122222222222224,1.961111111111112
1994-10-04,0.0,0.0,9.656566250000001,17.221,3.81164,0.0,0.0,8.827777777777778,16.266666666666666,4.822222222222221
1994-10-05,0.0066971768448199995,0.0,7.913673333333333,13.3707,4.0548,0.0,0.0,5.966666666666668,12.833333333333336,2.5333333333333345
1994-10-06,0.005943015807652001,0.0,4.449418333333333,9.3124,1.60259,0.0,0.0,4.822222222222221,7.683333333333333,2.5333333333333345
1994-10-07,0.0,0.0,7.412107083333332,13.2993,1.67567,0.0,0.0,7.111111111111111,16.266666666666666,1.961111111111112
1994-10-08,0.0,0.0,10.78815166666667,16.4897,6.93515,0.0,0.0,11.116666666666665,21.416666666666668,7.683333333333333
1994-10-09,0.09965105459894202,0.0,6.029885000000001,8.366660000000001,2.26695,0.0,0.0,9.972222222222225,16.266666666666666,5.966666666666668
1994-10-10,0.052819097380564894,0.0,3.1727966666666667,5.73301,1.74948,0.1,0.0,3.677777777777776,5.966666666666668,1.961111111111112
1994-10-11,0.006954778440617699,7.874126627354169e-06,1.586408333333333,4.52532,-0.291164,0.2,0.0,1.961111111111112,4.822222222222221,0.2444444444444432
1994-10-12,0.0,0.0,2.4927823958333337,7.482289999999999,-0.799679,0.0,0.0,3.1055555555555574,11.116666666666665,0.2444444444444432
1994-10-13,0.48008496790716,0.0,2.896364208333333,7.134289999999999,-0.767969,0.0,0.0,2.5333333333333345,8.255555555555555,-0.3277777777777777
1994-10-14,0.940891350207039,0.0017254092322454165,0.6892387058333332,2.7452400000000003,-0.558764,1.7,0.0,1.3888888888888888,2.5333333333333345,0.2444444444444432
1994-10-15,0.014946397047427997,0.017059577781720833,1.4669429999999999,5.9614400000000005,-1.8010700000000002,0.0,0.0,1.3888888888888888,4.822222222222221,-0.3277777777777777
1994-10-16,0.0,0.0,4.965576250000001,10.216000000000001,1.32342,0.1,0.0,3.677777777777776,12.833333333333336,-0.3277777777777777
1994-10-17,0.010737929420526,0.0,2.2448253333333335,3.64224,0.254701,0.0,0.0,3.1055555555555574,4.822222222222221,1.961111111111112
1994-10-18,9.190524647920001e-05,0.0,1.2675162833333335,5.2773,-1.9033400000000003,0.0,0.0,3.677777777777776,9.4,1.961111111111112
1994-10-19,0.3375720611864524,0.01677130679272125,0.35828474583333336,3.29081,-1.4230399999999999,0.2,0.0,2.5333333333333345,3.1055555555555574,0.8166666666666659
1994-10-20,1.53913845711857,0.0,2.163959083333333,4.33425,0.673625,3.1,0.0,3.677777777777776,5.394444444444446,1.3888888888888888
1994-10-21,0.6416724094950399,0.0011338539587375,1.1576640416666668,3.1621,-0.128305,0.4,0.0,1.961111111111112,3.1055555555555574,0.8166666666666659
1994-10-22,0.09511348947149278,0.027555239617354173,0.8485965833333332,4.8013900000000005,-2.19165,0.3,0.0,1.961111111111112,5.394444444444446,-0.9000000000000006
1994-10-23,0.05842443304523979,0.004594408648958333,3.8453010833333323,8.82669,0.77249,0.0,0.0,3.677777777777776,8.827777777777778,1.3888888888888888
1994-10-24,1.9772057921e-05,0.0,6.3965200000000015,11.3542,3.18764,0.3,0.0,7.111111111111111,16.266666666666666,2.5333333333333345
1994-10-25,0.33560483870683,0.0,7.545352500000001,13.8759,3.81881,0.6,0.3,8.255555555555555,17.983333333333334,5.394444444444446
1994-10-26,3.08001224981989,0.0,5.582525416666665,6.5852,3.62491,2.6,0.6,4.822222222222221,7.111111111111111,2.5333333333333345
1994-10-27,0.55315827508326,0.08075165121741666,2.197349387499999,3.91932,-1.4294799999999999,2.4,0.5,1.3888888888888888,3.1055555555555574,-0.9000000000000006
1994-10-28,0.48911176805721995,0.5905918543525001,-0.8847941720833333,0.381076,-2.4294700000000002,1.4,0.5,-0.9000000000000006,0.2444444444444432,-0.9000000000000006
1994-10-29,0.006005803243132001,0.6507349314491667,-1.4224891458333329,1.68267,-3.5766,0.0,1.6,-0.3277777777777777,4.822222222222221,-1.4722222222222214
1994-10-30,0.4942793523437771,0.8056390505304165,-1.4945094625,0.594117,-3.06237,0.7,1.5,-0.9000000000000006,0.2444444444444432,-1.4722222222222214
1994-10-31,1.0436690257856942,0.8729809504120835,0.9415868045833333,4.551419999999999,-2.03235,2.7,1.9,1.3888888888888888,4.822222222222221,-2.0444444444444443
1994-11-01,1.7816715447792804,2.1058772854670833,-3.0040141666666673,-1.80361,-3.8653,2.7,3.2,-2.6166666666666667,-2.0444444444444443,-3.188888888888888
1994-11-02,0.0319123917208712,2.8633181472408338,-4.95144875,-2.4515700000000002,-8.15548,0.3,5.5,-3.188888888888888,-0.9000000000000006,-5.477777777777778
1994-11-03,0.11997845506392128,2.861950200307917,-5.244666666666667,-2.0036400000000003,-8.711780000000001,0.4,5.6,-3.761111111111111,-1.4722222222222214,-5.477777777777778
1994-11-04,1.4885739329633485,4.081991541544583,-3.6410694166666673,-0.670706,-6.68245,0.9,5.7,-2.6166666666666667,-0.3277777777777777,-5.477777777777778
1994-11-05,0.0,4.4154469381458314,-5.2740800000000005,-1.35294,-7.66905,0.0,6.6,-3.761111111111111,4.822222222222221,-6.622222222222224
