,prec_point,swq,tmean_point,tmax_point,tmin_point,prec_ref,swe,tmean_ref,tmax_ref,tmin_ref
1995-10-01,0.02338731222362997,0.0,4.902032916666666,10.2059,1.51237,0.2,0.0,5.966666666666668,9.4,3.1055555555555574
1995-10-02,0.628874608489743,0.0,5.227457916666666,6.30646,4.18936,2.1,0.0,7.683333333333333,9.972222222222223,4.249999999999999
1995-10-03,0.3988805161433939,0.0,3.389545,5.74191,2.16144,1.6,0.0,3.677777777777776,6.5388888888888905,2.5333333333333345
1995-10-04,0.0028270379832926,0.0,4.069352083333333,8.58719,1.66478,0.3,0.0,4.822222222222222,9.972222222222223,2.5333333333333345
1995-10-05,0.040334309839570676,0.0,7.275799583333334,10.8246,4.66927,0.0,0.0,8.255555555555555,13.405555555555557,5.394444444444445
1995-10-06,0.8221994267433562,0.0,3.374143333333333,6.11022,1.84426,0.5,0.0,4.822222222222222,8.255555555555555,3.677777777777776
1995-10-07,0.034639478745859605,0.0,4.488577083333333,7.30127,2.6501,0.2,0.0,5.394444444444445,8.255555555555555,3.677777777777776
1995-10-08,1.064024473391803,0.0,3.4548916666666667,4.50062,2.66703,0.5,0.0,4.822222222222222,5.966666666666668,3.1055555555555574
1995-10-09,0.3307716623528217,0.0,3.5617441666666667,5.20707,2.00499,1.2,0.0,4.249999999999999,5.966666666666668,3.1055555555555574
1995-10-10,2.9411437929412,0.0,5.797397916666667,6.84511,4.0476,3.6,0.0,5.394444444444445,7.683333333333333,1.961111111111112
1995-10-11,1.63101355003818,0.0,2.42679875,3.86787,1.22564,0.8,0.0,2.5333333333333345,4.822222222222222,1.3888888888888888
1995-10-12,0.10587523636393535,0.0,1.9974420000000002,4.70642,-0.136769,0.4,0.0,2.5333333333333345,4.822222222222222,0.816666666666666
1995-10-13,0.00127136843850709,0.0,5.114933858333333,9.77481,-0.0425864,0.1,0.0,6.5388888888888905,11.116666666666664,1.961111111111112
1995-10-14,0.0024355997522310297,0.0,9.742323749999999,15.3906,5.11128,0.5,0.0,12.261111111111113,20.272222222222226,8.827777777777778
1995-10-15,0.9362887600720354,0.0,10.42506125,16.7275,5.58065,0.7,0.0,11.688888888888888,18.55555555555556,5.966666666666668
1995-10-16,0.7058891697626231,0.0,5.1831425,6.43462,3.97089,1.7,0.0,5.394444444444445,6.5388888888888905,4.249999999999999
1995-10-17,4.05818176228311,0.0,3.854212083333333,4.97812,1.75119,1.2,0.0,4.249999999999999,7.11111111111111,1.3888888888888888
1995-10-18,0.008690960586816971,0.0,1.3554044791666666,3.66598,-0.0806997,0.0,0.0,3.677777777777776,7.683333333333333,1.3888888888888888
1995-10-19,0.0041179774599271,0.0,5.545570833333334,9.29209,1.932,0.0,0.0,9.4,12.261111111111113,6.5388888888888905
1995-10-20,1.3378389508003596,0.0,2.9588932499999996,7.1866,0.591055,0.6,0.0,4.822222222222222,11.116666666666664,2.5333333333333345
1995-10-21,0.3489991193609975,0.11455655759541583,-0.15485683749999998,1.50654,-2.43721,0.8,0.0,0.816666666666666,2.5333333333333345,-0.9000000000000006
1995-10-22,5.8440275652220006e-05,0.048955620268041664,1.22874325,5.72851,-2.46272,0.0,0.0,1.961111111111112,5.966666666666668,-0.9000000000000006
1995-10-23,0.12291236180571041,0.0034882449938875002,1.9953464187499999,5.74882,-0.128468,0.3,0.0,4.822222222222222,8.827777777777778,1.3888888888888888
1995-10-24,0.015219698394223246,0.010700904728616666,0.128859575,2.01887,-1.54788,0.0,0.0,1.961111111111112,4.249999999999999,0.816666666666666
1995-10-25,1.048530722111796,0.0013574446470617082,2.324768225,6.00515,-0.792829,1.8,0.0,3.1055555555555574,5.966666666666668,1.3888888888888888
1995-10-26,0.4297583065575492,0.00014822448949000002,1.548457,3.79649,-0.296448,0.8,0.0,1.961111111111112,3.1055555555555574,0.2444444444444432
1995-10-27,0.013007449725200161,0.0010990557280042084,-1.3305652125,0.152228,-3.51761,0.1,0.0,0.816666666666666,3.677777777777776,-0.9000000000000006
1995-10-28,0.0,0.0074341231089125005,-0.7683074583333332,4.09939,-3.33118,0.0,0.0,0.816666666666666,3.677777777777776,-1.4722222222222214
1995-10-29,0.0,0.004073982842994167,-1.4771467083333334,3.68809,-4.63511,0.0,0.0,1.3888888888888888,5.966666666666668,-1.4722222222222214
1995-10-30,0.0,0.0,-1.7221195416666666,4.04052,-4.51813,0.0,0.0,0.2444444444444432,4.822222222222222,-2.0444444444444443
1995-10-31,0.0,0.0,-2.6526437916666668,3.16634,-5.96151,0.0,0.0,-0.9000000000000006,3.1055555555555574,-3.188888888888888
1995-11-01,0.0,0.0,-2.9487812916666667,2.50863,-6.26975,0.0,0.0,-1.4722222222222214,1.961111111111112,-4.333333333333333
1995-11-02,1.1663679526730002e-05,1.0020986382458335e-05,-0.31863516666666664,4.88086,-3.81777,0.0,0.0,-0.3277777777777777,4.822222222222222,-2.0444444444444443
1995-11-03,0.0,0.0,2.1060003625,7.34135,-1.49742,0.0,0.0,2.5333333333333345,8.255555555555555,-2.0444444444444443
1995-11-04,0.33892302431754695,0.08947806669083334,1.0299064583333333,3.76546,-2.32915,0.7,0.0,2.5333333333333345,7.11111111111111,-2.0444444444444443
1995-11-05,0.45165734232002996,0.3893152036684167,-1.2894726916666668,-0.0438516,-2.49963,1.0,0.7,-0.9000000000000006,-0.3277777777777777,-2.616666666666667
1995-11-06,0.30526094754712185,0.8741983067125001,-1.6215941249999999,-0.388313,-2.46887,0.5,1.6,-1.4722222222222214,1.961111111111112,-4.333333333333333
