,prec_point,swq,tmean_point,tmax_point,tmin_point,prec_ref,swe,tmean_ref,tmax_ref,tmin_ref
1995-10-01,0.0189969054945439,0.0,4.096719583333333,9.40063,0.70705,0.2,0.0,5.966666666666668,9.4,3.1055555555555574
1995-10-02,0.5039394288200579,0.0,4.422142083333333,5.50115,3.38405,2.1,0.0,7.683333333333333,9.972222222222223,4.249999999999999
1995-10-03,0.3203440795998828,0.0,2.58422875,4.93659,1.35613,1.6,0.0,3.677777777777776,6.5388888888888905,2.5333333333333345
1995-10-04,0.0022513320818604004,0.0,3.2640365416666666,7.78188,0.859466,0.3,0.0,4.822222222222222,9.972222222222223,2.5333333333333345
1995-10-05,0.032238504022956,0.0,6.470488333333333,10.0193,3.86395,0.0,0.0,8.255555555555555,13.405555555555557,5.394444444444445
1995-10-06,0.6585234206024551,0.0,2.5688262500000003,5.3049,1.03894,0.5,0.0,4.822222222222222,8.255555555555555,3.677777777777776
1995-10-07,0.027631001219945203,0.0,3.6832616666666667,6.49595,1.84478,0.2,0.0,5.394444444444445,8.255555555555555,3.677777777777776
1995-10-08,0.850265780403116,0.0,2.6495754166666665,3.6953,1.86171,0.5,0.0,4.822222222222222,5.966666666666668,3.1055555555555574
1995-10-09,0.2654725492999811,0.0,2.7564279166666665,4.40176,1.19967,1.2,0.0,4.249999999999999,5.966666666666668,3.1055555555555574
1995-10-10,2.3609854481598003,0.0,4.99208125,6.03979,3.24228,3.6,0.0,5.394444444444445,7.683333333333333,1.961111111111112
1995-10-11,1.3067651072275799,0.0,1.6214840416666665,3.06255,0.420325,0.8,0.0,2.5333333333333345,4.822222222222222,1.3888888888888888
1995-10-12,0.0852691771083229,0.0,1.1921262,3.90111,-0.942085,0.4,0.0,2.5333333333333345,4.822222222222222,0.816666666666666
1995-10-13,0.0009617952831487,0.0,4.309616541666666,8.96949,-0.847902,0.1,0.0,6.5388888888888905,11.116666666666664,1.961111111111112
1995-10-14,0.001882343929851,0.0,8.937009999999999,14.5853,4.30596,0.5,0.0,12.261111111111113,20.272222222222226,8.827777777777778
1995-10-15,0.7497182697295368,0.0,9.619742083333334,15.9222,4.77533,0.7,0.0,11.688888888888888,18.55555555555556,5.966666666666668
1995-10-16,0.568922933596171,0.0,4.3778266666666665,5.6293,3.16557,1.7,0.0,5.394444444444445,6.5388888888888905,4.249999999999999
1995-10-17,3.24788631291278,0.0,3.048896291666667,4.1728,0.945871,1.2,0.0,4.249999999999999,7.11111111111111,1.3888888888888888
1995-10-18,0.007012753156963401,0.0010160710867358333,0.5500870999999999,2.86066,-0.886016,0.0,0.0,3.677777777777776,7.683333333333333,1.3888888888888888
1995-10-19,0.0032773080295879003,0.0,4.740255416666667,8.48678,1.12669,0.0,0.0,9.4,12.261111111111113,6.5388888888888905
1995-10-20,1.070735048669055,0.006787256076533625,2.153578525,6.38128,-0.214261,0.6,0.0,4.822222222222222,11.116666666666664,2.5333333333333345
1995-10-21,0.280242884401942,0.25802405665575,-0.9601729083333334,0.70122,-3.24252,0.8,0.0,0.816666666666666,2.5333333333333345,-0.9000000000000006
1995-10-22,3.4270845277900004e-05,0.1567551125348542,0.42342595833333335,4.92319,-3.26804,0.0,0.0,1.961111111111112,5.966666666666668,-0.9000000000000006
