,prec_point,swq,tmean_point,tmax_point,tmin_point,prec_ref,swe,tmean_ref,tmax_ref,tmin_ref
1994-10-01,0.1091244281436948,0.0,8.905827916666667,11.4522,4.85291,0.0,0.0,7.683333333333333,9.972222222222223,2.5333333333333345
1994-10-02,0.0,0.0,6.636441666666666,12.816,2.057,0.0,0.0,4.249999999999999,7.683333333333333,0.816666666666666
1994-10-03,0.0,0.0,7.96021,14.489,2.70597,0.0,0.0,7.11111111111111,15.122222222222222,1.961111111111112
1994-10-04,0.0,0.0,11.515030833333334,19.0795,5.6701,0.0,0.0,8.827777777777778,16.266666666666666,4.822222222222222
1994-10-05,0.00791156591791258,0.0,9.772135416666666,15.2292,5.91326,0.0,0.0,5.966666666666668,12.833333333333334,2.5333333333333345
1994-10-06,0.006898465142492,0.0,6.30788125,11.1709,3.46105,0.0,0.0,4.822222222222222,7.683333333333333,2.5333333333333345
1994-10-07,0.0,0.0,9.270565,15.1577,3.53413,0.0,0.0,7.11111111111111,16.266666666666666,1.961111111111112
1994-10-08,0.0,0.0,12.646606666666665,18.3482,8.79361,0.0,0.0,11.116666666666664,21.416666666666668,7.683333333333333
1994-10-09,0.12899436615692011,0.0,7.888344583333333,10.2251,4.12541,0.0,0.0,9.972222222222223,16.266666666666666,5.966666666666668
1994-10-10,0.06802048644088536,0.0,5.031256666666667,7.59147,3.60794,0.1,0.0,3.677777777777776,5.966666666666668,1.961111111111112
1994-10-11,0.00830379604703957,0.0,3.4448683333333334,6.38378,1.5673,0.2,0.0,1.961111111111112,4.822222222222222,0.2444444444444432
1994-10-12,0.0,0.0,4.351242083333333,9.34075,1.05878,0.0,0.0,3.1055555555555574,11.116666666666664,0.2444444444444432
1994-10-13,0.6131121204504449,0.0,4.75482375,8.99275,1.09049,0.0,0.0,2.5333333333333345,8.255555555555555,-0.3277777777777777
1994-10-14,1.170791509786129,0.0,2.5477000000000003,4.6037,1.2997,1.7,0.0,1.3888888888888888,2.5333333333333345,0.2444444444444432
1994-10-15,0.01772516926056261,1.2856388176041668e-05,3.325403025,7.8199,0.0573906,0.0,0.0,1.3888888888888888,4.822222222222222,-0.3277777777777777
1994-10-16,0.0,0.0,6.824033333333333,12.0744,3.18188,0.1,0.0,3.677777777777776,12.833333333333334,-0.3277777777777777
1994-10-17,0.014671000410524921,0.0,4.103285416666667,5.5007,2.11316,0.0,0.0,3.1055555555555574,4.822222222222222,1.961111111111112
1994-10-18,0.000113503362472885,0.0,3.1259766583333337,7.13576,-0.0448792,0.0,0.0,3.677777777777776,9.4,1.961111111111112
1994-10-19,0.4233957720587903,0.0,2.216745208333333,5.14927,0.435421,0.2,0.0,2.5333333333333345,3.1055555555555574,0.816666666666666
1994-10-20,1.9349511984163903,0.0,4.022419166666666,6.19271,2.53208,3.1,0.0,3.677777777777776,5.394444444444445,1.3888888888888888
1994-10-21,0.79710752886303,0.0,3.016124583333333,5.02056,1.73016,0.4,0.0,1.961111111111112,3.1055555555555574,0.816666666666666
1994-10-22,0.12197645972158339,9.291737301000001e-05,2.7070569541666667,6.65985,-0.333187,0.3,0.0,1.961111111111112,5.394444444444445,-0.9000000000000006
1994-10-23,0.07627183892614085,0.0,5.7037579166666665,10.6851,2.63095,0.0,0.0,3.677777777777776,8.827777777777778,1.3888888888888888
1994-10-24,3.29230492745e-05,0.0,8.254987083333333,13.2127,5.0461,0.3,0.0,7.11111111111111,16.266666666666666,2.5333333333333345
1994-10-25,0.41810834782563,0.0,9.40380875,15.7343,5.67727,0.6,0.3,8.255555555555555,17.983333333333334,5.394444444444445
1994-10-26,3.79843986218004,0.0,7.440985416666667,8.44366,5.48337,2.6,0.6,4.822222222222222,7.11111111111111,2.5333333333333345
1994-10-27,0.69207646427227,0.0,4.0558095,5.77778,0.428978,2.4,0.5,1.3888888888888888,3.1055555555555574,-0.9000000000000006
1994-10-28,0.60607489027239,0.08667357206617082,0.9736662625,2.23954,-0.571015,1.4,0.5,-0.9000000000000006,0.2444444444444432,-0.9000000000000006
1994-10-29,0.0070037088607409,0.0003181279605029167,0.4359710833333333,3.54113,-1.71814,0.0,1.6,-0.3277777777777777,4.822222222222222,-1.4722222222222214
1994-10-30,0.6199280137609466,0.35751512993470635,0.3639506458333333,2.45258,-1.20391,0.7,1.5,-0.9000000000000006,0.2444444444444432,-1.4722222222222214
1994-10-31,1.180218997160434,0.2001408561075,2.782165075,6.40988,-0.173885,2.7,1.9,1.3888888888888888,4.822222222222222,-2.0444444444444443
1994-11-01,1.8100444419904,1.2596693153916667,-1.603260125,-0.402857,-2.46455,2.7,3.2,-2.616666666666667,-2.0444444444444443,-3.188888888888888
1994-11-02,0.03196766866016955,2.0251247812308333,-3.55069625,-1.05081,-6.75473,0.3,5.5,-3.188888888888888,-0.9000000000000006,-5.477777777777778
1994-11-03,0.1254235231184297,2.0391482468087503,-3.8439137083333335,-0.602889,-7.31103,0.4,5.6,-3.761111111111111,-1.4722222222222214,-5.477777777777778
1994-11-04,1.545837223814642,3.27178966046625,-2.2403157666666664,0.730047,-5.2817,0.9,5.7,-2.616666666666667,-0.3277777777777777,-5.477777777777778
1994-11-05,3.15365918329e-07,3.6374578369295834,-3.873327226666667,0.047816,-6.2683,0.0,6.6,-3.761111111111111,4.822222222222222,-6.622222222222224
1994-11-06,1.0439183967156298,4.0927942048583335,-1.9651158333333332,-0.303878,-4.63112,1.0,6.5,-3.188888888888888,-1.4722222222222214,-5.477777777777778
